alpha0,episodio,retorno_medio,td_medio
0.1,868,79.2617,0.723549
0.1,869,86.5482,0.716191
0.1,870,97.9039,0.723753
0.1,871,88.1208,0.723373
0.1,872,98.9617,0.710140
0.1,873,90.4881,0.738680
0.1,874,86.8915,0.718527
0.1,875,86.1993,0.712976
0.1,876,93.6514,0.713288
0.1,877,89.3002,0.741848
0.1,878,85.6853,0.715831
0.1,879,95.2782,0.707555
0.1,880,88.9183,0.682610
0.1,881,89.3126,0.717823
0.1,882,95.3376,0.729004
0.1,883,85.2582,0.696455
0.1,884,94.9904,0.706978
0.1,885,82.3609,0.713597
0.1,886,78.5819,0.704128
0.1,887,94.0128,0.742407
0.1,888,83.2535,0.714951
0.1,889,85.3187,0.701797
0.1,890,96.1207,0.701233
0.1,891,89.2625,0.711273
0.1,892,87.4775,0.740063
0.1,893,84.7709,0.700285
0.1,894,90.2742,0.700256
0.1,895,79.5815,0.712892
0.1,896,94.9141,0.698633
0.1,897,87.6263,0.692282
0.1,898,88.6052,0.698294
0.1,899,89.0316,0.719058
0.1,900,96.0803,0.721194
0.1,901,86.4171,0.724988
0.1,902,85.7801,0.699299
0.1,903,85.9008,0.717970
0.1,904,87.2702,0.711341
0.1,905,91.9228,0.689606
0.1,906,94.1870,0.725316
0.1,907,88.1578,0.698140
0.1,908,92.4640,0.719437
0.1,909,82.1098,0.719081
0.1,910,92.9274,0.691451
0.1,911,93.3893,0.721400
0.1,912,87.2450,0.705390
0.1,913,90.4422,0.715872
0.1,914,90.0295,0.712578
0.1,915,88.9401,0.733670
0.1,916,89.6192,0.740507
0.1,917,87.1420,0.718711
0.1,918,86.0323,0.711416
0.1,919,88.8912,0.708685
0.1,920,93.9917,0.724589
0.1,921,93.1050,0.735550
0.1,922,79.9287,0.717942
0.1,923,93.5589,0.718537
0.1,924,95.6073,0.715077
0.1,925,86.1349,0.723947
0.1,926,84.9553,0.724049
0.1,927,92.1849,0.726865
0.1,928,87.5737,0.707917
0.1,929,77.8901,0.704755
0.1,930,90.9252,0.718264
0.1,931,86.6360,0.712082
0.1,932,91.7742,0.711089
0.1,933,96.7789,0.700344
0.1,934,87.2287,0.691651
0.1,935,91.1168,0.722307
0.1,936,92.0279,0.696625
0.1,937,85.8245,0.707225
0.1,938,88.3247,0.720195
0.1,939,87.8246,0.718508
0.1,940,88.4862,0.738659
0.1,941,93.7371,0.696463
0.1,942,85.5119,0.715690
0.1,943,92.3797,0.699335
0.1,944,86.6222,0.720090
0.1,945,94.7835,0.713076
0.1,946,90.5527,0.704667
0.1,947,93.5647,0.715973
0.1,948,97.7010,0.707045
0.1,949,89.1105,0.706226
0.1,950,80.3867,0.730754
0.1,951,85.5137,0.714992
0.1,952,86.1263,0.718232
0.1,953,93.5744,0.677881
0.1,954,88.2468,0.716231
0.1,955,97.2295,0.722467
0.1,956,89.4317,0.707889
0.1,957,91.9832,0.714650
0.1,958,87.4107,0.693823
0.1,959,96.7152,0.713062
0.1,960,90.8370,0.737639
0.1,961,88.0973,0.711437
0.1,962,92.0121,0.698994
0.1,963,91.0348,0.719160
0.1,964,85.5378,0.725461
0.1,965,89.7831,0.706364
0.1,966,85.8582,0.714209
0.1,967,91.1971,0.713644
0.1,968,93.9991,0.696976
0.1,969,81.2052,0.704441
0.1,970,97.5413,0.705532
0.1,971,89.4278,0.689779
0.1,972,86.8827,0.691263
0.1,973,91.4606,0.728747
0.1,974,91.9977,0.719255
0.1,975,97.1936,0.714085
0.1,976,86.2176,0.700514
0.1,977,85.7967,0.712452
0.1,978,85.1512,0.708255
0.1,979,95.5735,0.720976
0.1,980,91.6870,0.698182
0.1,981,91.2463,0.699126
0.1,982,96.3040,0.704734
0.1,983,93.9079,0.690779
0.1,984,87.7766,0.712111
0.1,985,95.6567,0.728444
0.1,986,93.4329,0.682397
0.1,987,91.1845,0.712726
0.1,988,94.3965,0.714995
0.1,989,87.0696,0.727969
0.1,990,92.7294,0.718422
0.1,991,95.4061,0.704474
0.1,992,90.7062,0.702792
0.1,993,88.9752,0.732630
0.1,994,101.6680,0.720946
0.1,995,96.2818,0.693181
0.1,996,87.0308,0.722371
0.1,997,83.8357,0.722708
0.1,998,83.7028,0.711993
0.1,999,91.5334,0.715243
0.1,1000,91.9730,0.712190
0.1,1001,92.2820,0.699897
0.1,1002,91.7882,0.709059
0.1,1003,98.9088,0.715219
0.1,1004,92.0021,0.698787
0.1,1005,83.3070,0.724696
0.1,1006,92.2327,0.706625
0.1,1007,94.6181,0.687593
0.1,1008,93.0375,0.695936
0.1,1009,92.4121,0.700869
0.1,1010,93.8743,0.714031
0.1,1011,102.5415,0.699282
0.1,1012,90.4977,0.706208
0.1,1013,75.1422,0.708401
0.1,1014,89.2412,0.699979
0.1,1015,90.6564,0.705246
0.1,1016,88.9532,0.723746
0.1,1017,96.3348,0.714873
0.1,1018,92.0043,0.718711
0.1,1019,76.9923,0.734772
0.1,1020,98.2791,0.693931
0.1,1021,91.2198,0.722080
0.1,1022,94.6044,0.736722
0.1,1023,90.9363,0.717328
0.1,1024,88.7935,0.706008
0.1,1025,96.8312,0.722539
0.1,1026,87.1150,0.710094
0.1,1027,91.2979,0.716155
0.1,1028,96.1089,0.702523
0.1,1029,92.3292,0.708172
0.1,1030,91.7021,0.696756
0.1,1031,91.7212,0.716881
0.1,1032,88.9429,0.696876
0.1,1033,91.1109,0.702335
0.1,1034,92.9114,0.715300
0.1,1035,86.6892,0.714070
0.1,1036,93.2674,0.716305
0.1,1037,91.4620,0.721161
0.1,1038,89.8575,0.737036
0.1,1039,99.1831,0.730659
0.1,1040,89.7936,0.697503
0.1,1041,91.5964,0.710819
0.1,1042,87.6419,0.714382
0.1,1043,93.4986,0.699027
0.1,1044,91.9488,0.701792
0.1,1045,96.4791,0.708045
0.1,1046,92.0713,0.717157
0.1,1047,83.5048,0.717226
0.1,1048,91.4205,0.700894
0.1,1049,87.2314,0.720204
0.1,1050,94.0029,0.714455
0.1,1051,85.2178,0.701018
0.1,1052,90.1782,0.711073
0.1,1053,92.9814,0.715968
0.1,1054,88.5041,0.689900
0.1,1055,100.5012,0.710753
0.1,1056,93.1542,0.694151
0.1,1057,94.1283,0.687927
0.1,1058,93.2365,0.708603
0.1,1059,90.7782,0.700919
0.1,1060,92.7335,0.703110
0.1,1061,95.5657,0.726022
0.1,1062,98.2615,0.717246
0.1,1063,94.5240,0.701675
0.1,1064,81.5553,0.687833
0.1,1065,89.7453,0.683268
0.1,1066,89.7996,0.715747
0.1,1067,86.0142,0.732748
0.1,1068,84.5596,0.721913
0.1,1069,82.6322,0.686451
0.1,1070,85.8512,0.719272
0.1,1071,96.5122,0.698878
0.1,1072,84.6498,0.718143
0.1,1073,89.7617,0.715349
0.1,1074,97.4518,0.716142
0.1,1075,88.9965,0.701181
0.1,1076,93.8745,0.702135
0.1,1077,90.1839,0.727330
0.1,1078,91.5785,0.703027
0.1,1079,86.6097,0.720424
0.1,1080,93.5943,0.691137
0.1,1081,89.8855,0.691672
0.1,1082,91.4923,0.706730
0.1,1083,86.1613,0.692854
0.1,1084,90.5440,0.702628
0.1,1085,82.3747,0.719499
0.1,1086,88.2900,0.704726
0.1,1087,93.9715,0.701179
0.1,1088,90.6291,0.691074
0.1,1089,92.2904,0.703161
0.1,1090,93.0542,0.685352
0.1,1091,87.0834,0.682616
0.1,1092,85.6651,0.695679
0.1,1093,86.3252,0.727729
0.1,1094,87.9062,0.722407
0.1,1095,94.1456,0.712491
0.1,1096,86.0595,0.711695
0.1,1097,94.5166,0.693683
0.1,1098,91.6891,0.709442
0.1,1099,90.6835,0.703832
0.1,1100,91.3465,0.708859
0.1,1101,94.8104,0.707687
0.1,1102,86.0421,0.714187
0.1,1103,92.3890,0.696992
0.1,1104,96.3467,0.705351
0.1,1105,99.9045,0.714130
0.1,1106,96.0153,0.720659
0.1,1107,85.8937,0.719718
0.1,1108,89.2738,0.730914
0.1,1109,93.0558,0.703531
0.1,1110,93.4036,0.702187
0.1,1111,91.2413,0.711261
0.1,1112,106.5741,0.667579
0.1,1113,88.2046,0.716055
0.1,1114,101.2773,0.705672
0.1,1115,87.0276,0.719697
0.1,1116,103.4535,0.708892
0.1,1117,85.4525,0.703656
0.1,1118,97.1427,0.709833
0.1,1119,90.1874,0.704987
0.1,1120,94.6259,0.715142
0.1,1121,93.3086,0.697001
0.1,1122,96.2739,0.701336
0.1,1123,83.0691,0.700658
0.1,1124,89.7761,0.710666
0.1,1125,90.2498,0.718179
0.1,1126,90.1902,0.696242
0.1,1127,91.2739,0.734171
0.1,1128,89.6647,0.686759
0.1,1129,96.4644,0.722000
0.1,1130,96.6534,0.715896
0.1,1131,91.3154,0.716073
0.1,1132,94.9810,0.692616
0.1,1133,91.5423,0.728627
0.1,1134,93.9861,0.706311
0.1,1135,91.7008,0.712015
0.1,1136,81.8765,0.705945
0.1,1137,93.1889,0.701293
0.1,1138,97.0924,0.712799
0.1,1139,86.3819,0.713352
0.1,1140,95.8241,0.691224
0.1,1141,90.8870,0.705117
0.1,1142,88.5368,0.716937
0.1,1143,94.4513,0.697282
0.1,1144,87.9287,0.721328
0.1,1145,89.4337,0.719103
0.1,1146,90.6614,0.732303
0.1,1147,89.4761,0.706707
0.1,1148,90.0722,0.698193
0.1,1149,84.5475,0.716912
0.1,1150,87.7327,0.691908
0.1,1151,85.7775,0.703694
0.1,1152,83.3277,0.713168
0.1,1153,99.1822,0.689881
0.1,1154,92.6049,0.689903
0.1,1155,101.0218,0.707158
0.1,1156,87.3751,0.698148
0.1,1157,89.0012,0.717816
0.1,1158,89.2675,0.707481
0.1,1159,94.3532,0.696997
0.1,1160,91.7417,0.737682
0.1,1161,90.1097,0.701739
0.1,1162,79.1328,0.722786
0.1,1163,84.6520,0.718014
0.1,1164,96.1991,0.705757
0.1,1165,94.4630,0.719626
0.1,1166,80.3189,0.706888
0.1,1167,91.0544,0.697178
0.1,1168,96.7993,0.734404
0.1,1169,83.3216,0.709078
0.1,1170,97.9318,0.709440
0.1,1171,88.3760,0.699366
0.1,1172,90.1686,0.693594
0.1,1173,88.2719,0.708918
0.1,1174,92.2763,0.706004
0.1,1175,94.2919,0.708538
0.1,1176,86.7043,0.704067
0.1,1177,92.4681,0.697153
0.1,1178,95.0262,0.700168
0.1,1179,84.3546,0.707595
0.1,1180,88.7003,0.715146
0.1,1181,85.9356,0.718954
0.1,1182,95.3477,0.708666
0.1,1183,90.4326,0.692714
0.1,1184,94.4447,0.702407
0.1,1185,88.4943,0.710410
0.1,1186,92.7584,0.705376
0.1,1187,99.2033,0.714174
0.1,1188,89.9706,0.694769
0.1,1189,92.3421,0.720182
0.1,1190,91.2350,0.695791
0.1,1191,83.9029,0.710118
0.1,1192,92.7272,0.702167
0.1,1193,101.0415,0.708034
0.1,1194,97.6866,0.709833
0.1,1195,92.4107,0.717272
0.1,1196,99.0967,0.703985
0.1,1197,100.0144,0.705386
0.1,1198,102.9293,0.702222
0.1,1199,93.2836,0.698717
0.1,1200,90.3795,0.720878
0.1,1201,84.5720,0.721208
0.1,1202,91.6606,0.699597
0.1,1203,91.8892,0.724552
0.1,1204,88.6330,0.695244
0.1,1205,91.1555,0.703299
0.1,1206,82.0035,0.716004
0.1,1207,93.6898,0.711738
0.1,1208,94.4868,0.683463
0.1,1209,93.9760,0.699388
0.1,1210,93.9485,0.709271
0.1,1211,84.8100,0.691806
0.1,1212,97.8603,0.677757
0.1,1213,88.7226,0.697272
0.1,1214,93.3424,0.710065
0.1,1215,83.0087,0.702253
0.1,1216,93.8052,0.714186
0.1,1217,90.7843,0.711833
0.1,1218,97.5590,0.683994
0.1,1219,81.2316,0.690533
0.1,1220,92.2210,0.697309
0.1,1221,94.0531,0.686160
0.1,1222,90.9963,0.686292
0.1,1223,94.0843,0.723438
0.1,1224,91.1521,0.701297
0.1,1225,92.4523,0.711119
0.1,1226,90.1925,0.697070
0.1,1227,82.5388,0.700768
0.1,1228,87.5571,0.707509
0.1,1229,87.7560,0.700196
0.1,1230,94.5181,0.722925
0.1,1231,89.5723,0.708205
0.1,1232,88.7714,0.712247
0.1,1233,93.6325,0.715046
0.1,1234,85.8344,0.725966
0.1,1235,83.2126,0.698405
0.1,1236,85.4742,0.707858
0.1,1237,88.8559,0.704110
0.1,1238,85.8714,0.718757
0.1,1239,89.8231,0.692164
0.1,1240,101.0858,0.711530
0.1,1241,86.5097,0.709573
0.1,1242,95.3140,0.694403
0.1,1243,83.5678,0.728458
0.1,1244,90.3618,0.694105
0.1,1245,94.1445,0.699294
0.1,1246,94.4264,0.698322
0.1,1247,90.2447,0.704166
0.1,1248,93.3631,0.702113
0.1,1249,87.6224,0.693000
0.1,1250,82.2003,0.699207
0.1,1251,91.7623,0.720693
0.1,1252,98.0753,0.700624
0.1,1253,98.9536,0.681999
0.1,1254,97.1661,0.689427
0.1,1255,96.6219,0.691726
0.1,1256,96.7902,0.696362
0.1,1257,92.5846,0.687795
0.1,1258,96.2381,0.692473
0.1,1259,94.9499,0.712866
0.1,1260,96.0335,0.698186
0.1,1261,94.7767,0.683182
0.1,1262,85.3041,0.708682
0.1,1263,95.7675,0.713188
0.1,1264,98.5473,0.691076
0.1,1265,90.2637,0.714387
0.1,1266,87.6850,0.700497
0.1,1267,92.1924,0.681661
0.1,1268,85.7235,0.700667
0.1,1269,89.2689,0.710526
0.1,1270,88.3820,0.700734
0.1,1271,96.8204,0.689791
0.1,1272,89.2331,0.689432
0.1,1273,99.1463,0.685461
0.1,1274,91.5510,0.692845
0.1,1275,96.4906,0.700753
0.1,1276,80.2904,0.687377
0.1,1277,99.3237,0.670843
0.1,1278,89.3556,0.703788
0.1,1279,86.0856,0.706351
0.1,1280,89.6894,0.710787
0.1,1281,95.0748,0.701697
0.1,1282,93.5180,0.724132
0.1,1283,85.7256,0.716959
0.1,1284,90.1521,0.706739
0.1,1285,94.6943,0.689962
0.1,1286,93.7415,0.707200
0.1,1287,92.3708,0.712116
0.1,1288,89.4824,0.695005
0.1,1289,93.8633,0.670937
0.1,1290,89.7438,0.678943
0.1,1291,84.5645,0.698734
0.1,1292,92.4247,0.683435
0.1,1293,80.9590,0.706744
0.1,1294,100.9897,0.696397
0.1,1295,91.1323,0.687802
0.1,1296,99.4161,0.694153
0.1,1297,93.6819,0.690567
0.1,1298,94.0452,0.721359
0.1,1299,91.0969,0.720872
0.1,1300,95.0436,0.695545
0.1,1301,92.5130,0.708380
0.1,1302,95.6872,0.699417
0.1,1303,89.0536,0.707119
0.1,1304,101.5705,0.693920
0.1,1305,91.1618,0.690931
0.1,1306,85.4278,0.698060
0.1,1307,79.8746,0.713799
0.1,1308,96.7977,0.693273
0.1,1309,91.3302,0.681087
0.1,1310,88.5861,0.700687
0.1,1311,90.9635,0.696712
0.1,1312,94.4932,0.686135
0.1,1313,87.3519,0.702285
0.1,1314,90.2208,0.682117
0.1,1315,88.9034,0.702146
0.1,1316,76.9648,0.718588
0.1,1317,90.3565,0.686480
0.1,1318,91.7650,0.710886
0.1,1319,82.2457,0.710615
0.1,1320,92.5065,0.713236
0.1,1321,99.0461,0.685647
0.1,1322,86.1285,0.708653
0.1,1323,86.3712,0.704299
0.1,1324,88.1729,0.704021
0.1,1325,83.0578,0.693055
0.1,1326,98.9014,0.696356
0.1,1327,91.6986,0.689237
0.1,1328,90.4209,0.718633
0.1,1329,86.4798,0.731948
0.1,1330,85.4235,0.683626
0.1,1331,88.9323,0.715379
0.1,1332,86.7238,0.690594
0.1,1333,89.4135,0.688494
0.1,1334,91.6134,0.696173
0.1,1335,94.9077,0.698356
0.1,1336,84.7713,0.686025
0.1,1337,83.6608,0.696697
0.1,1338,100.1890,0.705443
0.1,1339,89.9994,0.698286
0.1,1340,82.5229,0.684295
0.1,1341,92.0931,0.705313
0.1,1342,93.8967,0.705540
0.1,1343,87.7795,0.686326
0.1,1344,92.7949,0.697152
0.1,1345,85.4842,0.704924
0.1,1346,87.9304,0.709118
0.1,1347,88.9714,0.700654
0.1,1348,89.1280,0.706206
0.1,1349,93.7088,0.707607
0.1,1350,90.1398,0.690673
0.1,1351,92.6200,0.687483
0.1,1352,93.3504,0.698429
0.1,1353,82.9160,0.713392
0.1,1354,85.1953,0.710629
0.1,1355,96.7075,0.697999
0.1,1356,86.1073,0.698966
0.1,1357,98.4573,0.696643
0.1,1358,101.6470,0.710011
0.1,1359,103.5977,0.688485
0.1,1360,95.8423,0.682711
0.1,1361,95.2500,0.709742
0.1,1362,87.0340,0.706774
0.1,1363,87.1794,0.696749
0.1,1364,89.0737,0.709785
0.1,1365,89.1521,0.692129
0.1,1366,91.1745,0.718741
0.1,1367,90.9573,0.686703
0.1,1368,93.1662,0.673542
0.1,1369,89.4617,0.703455
0.1,1370,93.8148,0.722661
0.1,1371,91.3087,0.690988
0.1,1372,89.0260,0.703531
0.1,1373,94.5309,0.692615
0.1,1374,93.6469,0.691416
0.1,1375,89.0136,0.702919
0.1,1376,83.8081,0.710297
0.1,1377,88.7670,0.702311
0.1,1378,102.0896,0.701632
0.1,1379,86.9371,0.701136
0.1,1380,97.9439,0.713773
0.1,1381,97.6786,0.704997
0.1,1382,98.5094,0.704481
0.1,1383,79.1384,0.723959
0.1,1384,92.2391,0.687931
0.1,1385,89.0489,0.687686
0.1,1386,86.5035,0.698922
0.1,1387,89.0044,0.719654
0.1,1388,94.6500,0.703941
0.1,1389,90.5290,0.683228
0.1,1390,92.4176,0.693944
0.1,1391,86.3582,0.700846
0.1,1392,92.3729,0.697019
0.1,1393,95.1391,0.681315
0.1,1394,93.4148,0.709034
0.1,1395,81.0828,0.708046
0.1,1396,88.8955,0.703035
0.1,1397,100.4233,0.686924
0.1,1398,94.6567,0.707017
0.1,1399,90.6987,0.707014
0.1,1400,91.0692,0.678290
0.1,1401,97.4133,0.706960
0.1,1402,90.8826,0.695663
0.1,1403,90.8683,0.696672
0.1,1404,97.4695,0.688798
0.1,1405,93.7184,0.708856
0.1,1406,90.1415,0.689921
0.1,1407,90.8843,0.712057
0.1,1408,82.1712,0.697008
0.1,1409,103.6526,0.685505
0.1,1410,89.5473,0.682421
0.1,1411,93.2620,0.708983
0.1,1412,94.7680,0.692199
0.1,1413,97.7806,0.711286
0.1,1414,92.0063,0.718575
0.1,1415,90.9393,0.711391
0.1,1416,90.6402,0.708035
0.1,1417,88.6643,0.689998
0.1,1418,93.5217,0.687139
0.1,1419,92.8213,0.706191
0.1,1420,103.5748,0.705455
0.1,1421,84.1999,0.714002
0.1,1422,95.4298,0.689188
0.1,1423,81.0149,0.696802
0.1,1424,86.3910,0.689635
0.1,1425,79.4843,0.722285
0.1,1426,95.7354,0.697365
0.1,1427,89.1114,0.701607
0.1,1428,98.0098,0.687013
0.1,1429,88.2837,0.697330
0.1,1430,87.6694,0.706350
0.1,1431,95.4121,0.693526
0.1,1432,93.6600,0.702485
0.1,1433,95.5758,0.709540
0.1,1434,88.8466,0.711802
0.1,1435,95.9416,0.699798
0.1,1436,92.8045,0.703947
0.1,1437,91.8574,0.682357
0.1,1438,90.2694,0.700658
0.1,1439,85.0757,0.705399
0.1,1440,94.8395,0.712594
0.1,1441,94.3024,0.715996
0.1,1442,95.0530,0.694847
0.1,1443,92.3768,0.719324
0.1,1444,92.3824,0.709451
0.1,1445,96.5196,0.680804
0.1,1446,99.8046,0.689140
0.1,1447,90.9481,0.712840
0.1,1448,87.3066,0.688561
0.1,1449,86.3695,0.694917
0.1,1450,94.1691,0.665589
0.1,1451,83.9718,0.718596
0.1,1452,97.1749,0.692179
0.1,1453,92.1442,0.714748
0.1,1454,90.2816,0.704852
0.1,1455,86.2724,0.705911
0.1,1456,96.2177,0.689302
0.1,1457,92.6662,0.694676
0.1,1458,91.4913,0.706119
0.1,1459,90.1082,0.693796
0.1,1460,92.2913,0.696350
0.1,1461,98.5748,0.710680
0.1,1462,82.9714,0.684259
0.1,1463,87.8074,0.682030
0.1,1464,95.1500,0.685457
0.1,1465,93.5698,0.694046
0.1,1466,94.6446,0.705184
0.1,1467,85.8344,0.680295
0.1,1468,85.6627,0.698468
0.1,1469,93.7575,0.699003
0.1,1470,83.6296,0.717579
0.1,1471,84.1815,0.693946
0.1,1472,84.1290,0.698962
0.1,1473,94.4020,0.690890
0.1,1474,92.2923,0.715526
0.1,1475,90.5147,0.676955
0.1,1476,91.7555,0.707261
0.1,1477,87.6233,0.701198
0.1,1478,88.7374,0.683804
0.1,1479,87.3915,0.693520
0.1,1480,94.3846,0.686272
0.1,1481,90.4455,0.685175
0.1,1482,89.5929,0.691598
0.1,1483,90.7229,0.696137
0.1,1484,94.7147,0.710899
0.1,1485,101.2080,0.690156
0.1,1486,88.6491,0.695319
0.1,1487,82.7251,0.711801
0.1,1488,96.5549,0.673645
0.1,1489,89.1499,0.710639
0.1,1490,84.8960,0.699375
0.1,1491,91.3500,0.695875
0.1,1492,96.9537,0.696076
0.1,1493,102.9306,0.687576
0.1,1494,95.2559,0.677913
0.1,1495,88.7295,0.682770
0.1,1496,91.4424,0.691185
0.1,1497,107.4293,0.686032
0.1,1498,93.9693,0.702443
0.1,1499,86.5847,0.705071
0.1,1500,99.6060,0.702135
0.1,1501,95.0461,0.686798
0.1,1502,88.9074,0.688384
0.1,1503,89.6189,0.699389
0.1,1504,89.1998,0.701660
0.1,1505,96.0225,0.678350
0.1,1506,90.9681,0.711807
0.1,1507,87.3940,0.705293
0.1,1508,97.4550,0.692626
0.1,1509,96.4875,0.706048
0.1,1510,86.2319,0.690679
0.1,1511,86.9528,0.703027
0.1,1512,90.2104,0.719862
0.1,1513,90.8969,0.710979
0.1,1514,98.9174,0.681699
0.1,1515,93.4437,0.708253
0.1,1516,99.4579,0.704643
0.1,1517,91.6993,0.702275
0.1,1518,95.8828,0.689956
0.1,1519,91.8289,0.687088
0.1,1520,90.5941,0.702441
0.1,1521,89.9094,0.707920
0.1,1522,89.7532,0.700883
0.1,1523,90.4345,0.711417
0.1,1524,91.0804,0.709008
0.1,1525,95.7655,0.686947
0.1,1526,92.3643,0.714795
0.1,1527,86.6658,0.711404
0.1,1528,90.0823,0.704064
0.1,1529,92.8606,0.706897
0.1,1530,81.8953,0.692941
0.1,1531,87.9276,0.721698
0.1,1532,99.1890,0.676950
0.1,1533,94.3532,0.687149
0.1,1534,86.6669,0.702165
0.1,1535,83.6947,0.720348
0.1,1536,82.3604,0.695566
0.1,1537,89.4353,0.703032
0.1,1538,84.6146,0.710280
0.1,1539,89.4026,0.674129
0.1,1540,86.8145,0.691735
0.1,1541,80.6559,0.712279
0.1,1542,83.3991,0.711810
0.1,1543,105.3120,0.682893
0.1,1544,81.8151,0.698299
0.1,1545,94.3183,0.686717
0.1,1546,100.5857,0.694662
0.1,1547,94.6824,0.682786
0.1,1548,103.1947,0.685232
0.1,1549,90.5965,0.703060
0.1,1550,93.1412,0.701405
0.1,1551,92.9209,0.704931
0.1,1552,94.6900,0.701932
0.1,1553,92.7366,0.679487
0.1,1554,93.2015,0.713369
0.1,1555,91.6718,0.692173
0.1,1556,92.7176,0.695664
0.1,1557,89.5249,0.712011
0.1,1558,87.3699,0.707871
0.1,1559,94.6976,0.701959
0.1,1560,107.3885,0.703479
0.1,1561,93.2472,0.694485
0.1,1562,80.8354,0.694421
0.1,1563,92.4294,0.683038
0.1,1564,86.5855,0.701009
0.1,1565,85.2406,0.703731
0.1,1566,92.0215,0.685160
0.1,1567,87.1727,0.680973
0.1,1568,91.8473,0.709139
0.1,1569,88.6578,0.710542
0.1,1570,90.9128,0.682743
0.1,1571,102.2377,0.681029
0.1,1572,86.9684,0.681566
0.1,1573,95.9640,0.689562
0.1,1574,88.4114,0.692668
0.1,1575,92.1864,0.700647
0.1,1576,90.5682,0.698863
0.1,1577,89.2831,0.691221
0.1,1578,93.8634,0.700569
0.1,1579,91.7339,0.702566
0.1,1580,91.0224,0.696197
0.1,1581,97.4334,0.680295
0.1,1582,96.5416,0.714719
0.1,1583,94.6090,0.674329
0.1,1584,84.6292,0.703053
0.1,1585,96.5878,0.675368
0.1,1586,89.6698,0.686656
0.1,1587,84.7388,0.691617
0.1,1588,86.2622,0.718112
0.1,1589,88.4363,0.687611
0.1,1590,96.1767,0.692544
0.1,1591,82.9619,0.710773
0.1,1592,94.4041,0.675816
0.1,1593,87.0446,0.716503
0.1,1594,91.3016,0.693710
0.1,1595,95.9989,0.702074
0.1,1596,88.3847,0.718395
0.1,1597,87.8434,0.699424
0.1,1598,95.9067,0.700814
0.1,1599,95.6318,0.696120
0.1,1600,100.4761,0.705283
0.1,1601,97.1161,0.696541
0.1,1602,97.2892,0.694203
0.1,1603,96.2546,0.698149
0.1,1604,96.1944,0.683599
0.1,1605,93.2080,0.693141
0.1,1606,83.9477,0.692830
0.1,1607,101.0140,0.686588
0.1,1608,97.8005,0.698135
0.1,1609,95.9572,0.670567
0.1,1610,81.0286,0.721543
0.1,1611,88.7949,0.694687
0.1,1612,84.7940,0.696588
0.1,1613,82.2502,0.683951
0.1,1614,96.8228,0.681066
0.1,1615,93.2320,0.700347
0.1,1616,82.4454,0.695725
0.1,1617,95.8580,0.693079
0.1,1618,92.2501,0.702301
0.1,1619,94.5921,0.701274
0.1,1620,97.7411,0.692469
0.1,1621,98.4663,0.676244
0.1,1622,96.3611,0.683725
0.1,1623,88.4275,0.689510
0.1,1624,84.6726,0.679011
0.1,1625,94.1754,0.688150
0.1,1626,90.8966,0.690751
0.1,1627,95.3795,0.677113
0.1,1628,95.2935,0.695442
0.1,1629,100.2121,0.690544
0.1,1630,99.2927,0.689957
0.1,1631,84.2641,0.683927
0.1,1632,104.0001,0.697233
0.1,1633,96.7219,0.676542
0.1,1634,104.7507,0.692886
0.1,1635,101.2644,0.693780
0.1,1636,90.9511,0.693631
0.1,1637,86.9393,0.685101
0.1,1638,93.4582,0.692908
0.1,1639,89.0453,0.679986
0.1,1640,97.6567,0.681566
0.1,1641,80.9809,0.684781
0.1,1642,87.9303,0.716988
0.1,1643,93.3988,0.698741
0.1,1644,87.0789,0.689473
0.1,1645,93.1425,0.681732
0.1,1646,98.3995,0.710150
0.1,1647,89.4197,0.706576
0.1,1648,88.6550,0.724020
0.1,1649,86.9204,0.704213
0.1,1650,91.1924,0.687147
0.1,1651,81.6966,0.681882
0.1,1652,92.9001,0.686505
0.1,1653,89.0937,0.673716
0.1,1654,89.1634,0.684120
0.1,1655,91.9002,0.669303
0.1,1656,93.6030,0.669595
0.1,1657,91.9377,0.682010
0.1,1658,88.4045,0.665450
0.1,1659,89.6947,0.701404
0.1,1660,84.7188,0.711405
0.1,1661,96.3719,0.684136
0.1,1662,85.2048,0.697839
0.1,1663,100.8951,0.682115
0.1,1664,88.3497,0.681639
0.1,1665,90.1711,0.700667
0.1,1666,83.8287,0.685774
0.1,1667,91.7408,0.678710
0.1,1668,87.1404,0.689932
0.1,1669,96.2317,0.678025
0.1,1670,90.2994,0.701020
0.1,1671,96.3426,0.673607
0.1,1672,97.0773,0.678142
0.1,1673,88.4840,0.697646
0.1,1674,93.3232,0.695084
0.1,1675,95.8902,0.689997
0.1,1676,98.6920,0.699621
0.1,1677,99.1444,0.698856
0.1,1678,97.5695,0.692207
0.1,1679,83.3228,0.710681
0.1,1680,105.9800,0.670498
0.1,1681,98.8888,0.706965
0.1,1682,98.4149,0.686091
0.1,1683,89.5996,0.698109
0.1,1684,96.1126,0.701083
0.1,1685,91.4191,0.674118
0.1,1686,91.9361,0.697555
0.1,1687,90.0808,0.676265
0.1,1688,91.7334,0.684266
0.1,1689,94.4467,0.690591
0.1,1690,90.0798,0.675184
0.1,1691,101.2924,0.684254
0.1,1692,96.7486,0.672819
0.1,1693,93.4984,0.681838
0.1,1694,92.9247,0.681619
0.1,1695,85.9070,0.681746
0.1,1696,101.7376,0.698222
0.1,1697,91.6240,0.705903
